_id,url,word_count,section,date,type,headline,abstract,article
nyt://article/59cbbd40-9568-518c-8007-56642dd0ae38,https://dealbook.nytimes.com/2010/02/19/cuts-behind-them-salaries-said-to-rise-in-the-city/,167,Business Day,2010-02-19T12:18:05+0000,Business,"Cuts Behind Them, Salaries Said to Rise in London","Bank of America and UBS, which eliminated jobs over the past two years as they received government aid, are luring bankers in London from competitors by as much as doubling base salaries, recruiters told Bloomberg News.",
nyt://article/daed0402-d9cd-5139-9a03-4f8fd903cfb6,https://dealbook.nytimes.com/2010/02/24/citi-in-talks-to-sell-hedge-fund-assets/,188,Business Day,2010-02-24T10:27:23+0000,Business,Citi Said to Hold Talks to Sell Business,"SkyBridge Capital is in advanced talks to buy Citigroup’s $4 billion hedge fund business, The Wall Street Journal reported.",
nyt://article/abb9330f-1cc7-593a-95ad-bfeb18d4456e,https://bucks.blogs.nytimes.com/2010/01/05/tuesday-reading-10/,236,Your Money,2010-01-05T15:24:40+0000,,Tuesday Reading,"Why banks encourage you to sign for debit card purchases, new regulations for tax preparers and other consumer-focused items from Tuesday’s Times.",
nyt://article/bdf76273-20d3-5f4b-ac71-3ec069bb01b1,https://dealbook.nytimes.com/2010/03/29/op-ed-euro-trashed/,821,Business Day,2010-03-29T09:54:34+0000,Business,Op-Ed: Euro Trashed,"The euro zone is broken. Germany should leave and form its own monetary union, Joachim Starbatty writes in an Op-Ed in The New York Times.",
nyt://article/063ffb63-af0e-5a59-9a22-f0cbb2a76dec,https://bits.blogs.nytimes.com/2010/02/01/google-extends-outside-research-funding-to-new-fields/,494,Technology,2010-02-02T04:10:48+0000,Business,Google Puts New Focus on Outside Research,"Google is stepping up its financing of university research with $5.7 million in grants focused in four fields: machine learning, the use of cellphones in data collection, energy efficiency in computing and privacy.",
nyt://article/b9cae280-2317-586c-b602-f42751022793,https://dealbook.nytimes.com/2010/01/26/alcon-shareholders-push-novartis-on-bid/,101,Business Day,2010-01-26T10:23:06+0000,Business,Alcon Shareholders Push Novartis on Bid,"Novartis’s bid to buy out minority shareholders in Alcon does not fairly value their holdings, one of the largest investors in the eyecare group said.",
nyt://article/267d5cb0-472f-5305-b83e-e3ce38d3abb7,https://dealbook.nytimes.com/2010/03/16/renault-and-daimler-said-to-discuss-share-swap/,332,Business Day,2010-03-16T10:53:26+0000,Business,Renault and Daimler Said to Discuss Share Swap,"Renault and Daimler, the two European carmakers long in talks to collaborate more extensively, may be considering going as far as a share swap, though the discussions are said to be stalled because of a disagreement over valuations.",
nyt://article/73efda9e-1a4c-57ed-ae29-df2f0c0aa66f,https://economix.blogs.nytimes.com/2010/01/12/more-bad-job-news/,66,Business Day,2010-01-12T18:34:22+0000,Business,More Bad Job Market News,"For every job opening in November, there were 6.35 people out of work, a record high.",
nyt://article/5c3fc78c-c26a-5afe-80f1-e63af5aac6b8,https://bits.blogs.nytimes.com/2010/03/31/kleiner-perkins-pledges-money-for-ipad-developers/,421,Technology,2010-03-31T19:13:04+0000,Business,Kleiner Perkins Pledges Money for iPad Developers,Kleiner Perkins Caufield & Byers is doubling its iFund to $200 million to invest in iPhone and iPad app developers.,
nyt://article/5846c1ab-5bfe-58be-b856-a1f61ba0b621,https://dealbook.nytimes.com/2010/03/25/canadian-banking-is-not-the-answer/,118,Business Day,2010-03-25T19:51:41+0000,Business,Canadian Banking Is Not the Answer,From Economix: Canada’s concentrated megabanking system is often held up as a model for why Americans shouldn’t worry about their own large banks. Two economists explain why this thinking is wrong.,
nyt://article/9b9f7b3e-0ff0-542d-bbff-9a762f17ffdc,https://economix.blogs.nytimes.com/2010/03/03/why-old-people-should-love-immigrants/,327,Business Day,2010-03-03T20:38:45+0000,Business,Why Old People Should Love Immigrants,"Immigrants may or may not compete with Americans for jobs, but they do help keep the Social Security system solvent.",
nyt://article/706f989f-a9fe-594c-8649-a444c574258a,https://green.blogs.nytimes.com/2010/01/07/qa-googles-green-energy-czar/,2577,Business Day,2010-01-07T13:32:04+0000,,Q&A: Google’s Green Energy Czar,"“As a society, we have chosen to invest too little in alternative energy,” said Bill Weihl, who steers Google’s clean energy endeavors.",
nyt://article/b5fbe7f3-5aa7-5c9d-b36e-23e0cfa5739b,https://mediadecoder.blogs.nytimes.com/2010/02/09/and-the-recaps-of-the-super-bowl-spots-just-keep-on-coming/,1025,Business Day,2010-02-09T21:46:25+0000,Media,And the Recaps of the Super Bowl Spots Just Keep on Coming,"The Nielsen Company said that the most-watched spot in Super Bowl XLIV was one in the fourth quarter for Doritos, the snack chips sold by the Frito-Lay division of PepsiCo, called “Samurai Snack Attack.”",
nyt://article/eeca463a-a6ed-518a-9144-2a62abf7cf1e,https://dealbook.nytimes.com/2010/03/01/2-former-pali-capital-analysts-join-btig/,225,Business Day,2010-03-01T22:06:40+0000,Business,2 Former Pali Capital Analysts Join BTIG,"BTIG, a New York-based broker-dealer, said Monday that it was expanding its reach into equity research, hiring two senior analysts, Richard Greenfield and Walter Piecyk, who previously worked at the now-closed Pali Capital to lead the effort.",
nyt://article/c5cf1efa-f82a-516a-9785-670fdb902dde,https://dealbook.nytimes.com/2010/01/25/aig-imposes-limits-on-corporate-aircraft/,154,Business Day,2010-01-25T13:03:52+0000,Business,A.I.G. Imposes Limits on Corporate Aircraft,"For most of A.I.G.’s executives, flying on corporate aircraft is now a no-go, and even for its chief executive, riding on the firm’s dime has its limits.",
nyt://article/b4d39bcd-acb4-5cab-b28b-65e478a2d4c4,https://economix.blogs.nytimes.com/2010/03/23/pragmatic-libertarians/,774,Business Day,2010-03-23T10:52:10+0000,Business,Pragmatic Libertarians,"If the energized libertarian movement wants to govern and not just complain, it will need to become more pragmatic than pure, and produce a plan, an economist writes.",
nyt://article/3fe45d36-5982-53fe-a9c2-95666c6a2fd9,https://dealbook.nytimes.com/2010/03/11/unexpectedly-emi-moves-to-replace-top-exec/,475,Business Day,2010-03-11T11:01:00+0000,Business,"Unexpectedly, EMI Moves to Replace Top Exec","The struggling British music company EMI announced on Wednesday that Elio Leoni-Sceti, the chief executive of its recorded music division, will step down at the end of March after less than two years in the job, The New York Times reported.",
nyt://article/d8ebe51c-b8ae-5755-a476-4639c79f97f7,https://mediadecoder.blogs.nytimes.com/2010/02/05/speed-read-for-friday-feb-5/,78,Business Day,2010-02-05T12:44:38+0000,Media,"Speed Read for Friday, Feb. 5","Speed Read for Friday, Feb. 5",
nyt://article/ddd4f3ed-5733-54be-a67d-aa63e570d795,https://dealbook.nytimes.com/2010/03/29/angels-rebel-against-dodd-bill/,337,Business Day,2010-03-29T11:17:21+0000,Business,Angels Rebel Against Dodd’s Law,"The Democratic bill to overhaul the financial system has angel investors up in arms, VentureBeat reports.",
nyt://article/e2a268ea-5bad-52e4-965f-6e5c17c63b8c,https://dealbook.nytimes.com/2010/03/11/hsbc-says-15000-hit-by-swiss-data-case/,786,Business Day,2010-03-11T10:44:59+0000,Business,"HSBC Says 15,000 Hit by Swiss Data Case","HSBC Holdings said the theft of Swiss client data at the heart of a recent tax dispute with France was vastly larger than it had previously acknowledged, involving at least 15,000 clients.",
nyt://article/efc841ea-78e2-5158-8eaa-ab0524085bab,https://dealbook.nytimes.com/2010/03/14/learning-from-lehman/,334,Business Day,2010-03-14T18:44:32+0000,Business,Learning From Lehman,"A new report on the Lehman collapse would leave anyone dumbstruck by the firm’s audacity — and reminded of the crying need for adult supervision of Wall Street, The New York Times’s editorial board argues.",
nyt://article/2bf06bf9-ff04-592b-bbae-72501b981b78,https://mediadecoder.blogs.nytimes.com/2010/03/16/when-kimmel-visits-letterman-the-subject-is-leno/,261,Business Day,2010-03-16T23:30:06+0000,Media,"When Kimmel Visits Letterman, the Subject Is Leno","When Jimmy Kimmel appears on David Letterman’s show Tuesday night, the subject is, not surprisingly, Jay Leno.",
nyt://article/7ef9b1ff-4f0b-5954-bc7a-32ddcb358b75,https://dealbook.nytimes.com/2010/01/22/2-democrats-oppose-another-term-for-bernanke/,217,Business Day,2010-01-22T16:47:36+0000,Business,2 Democrats Oppose 2nd Term for Bernanke,Many Republicans have opposed appointing Ben S. Bernanke to a second term as chairman of the Federal Reserve. Now two stalwart Democrats are taking aim too.,
nyt://article/029eaa51-1613-5e79-a0d6-04a5e5a16cf6,https://dealbook.nytimes.com/2010/03/03/bridgepoint-makes-bid-for-care-uk/,121,Business Day,2010-03-03T11:12:35+0000,Business,Bridgepoint Makes Bid for Care UK,"Care UK, a British health and social care provider, said private-equity investor Bridgepoint Capital made a recommended offer to buy the company for about $423 million in cash.",
nyt://article/a65fbce4-9235-5b2d-8ad1-66ecf926ab67,https://dealbook.nytimes.com/2010/01/20/insider-faces-sentencing-in-07-case/,1157,Business Day,2010-01-20T07:18:35+0000,Business,Insider Faces Sentencing in ’07 Case,"A former hedge fund manager named Mark E. Lenowitz has been secretly cooperating with an expanding federal investigation of insider trading on Wall Street for more than two years, in hopes of reducing his jail time.",
nyt://article/ec4abd8e-506e-54af-bd2c-9da24db462bf,https://atwar.blogs.nytimes.com/2010/02/23/in-iraq-campaigning-101/,884,World,2010-02-23T12:53:53+0000,Foreign,"In Iraq, Campaigning 101",Iraq’s election is a high-stakes power contest and is also viewed as a measure of the country’s progress toward democratic government.,
nyt://article/0220a656-5563-5345-8125-4f65ef56bba6,https://boss.blogs.nytimes.com/2010/03/09/the-secret-to-having-happy-employees/,677,Business Day,2010-03-09T20:53:02+0000,Business,The Secret to Having Happy Employees,"If you haven’t seen it, I suggest you watch “The Caine Mutiny.” Basically, one guy takes apart the ship. He was unhappy.",
nyt://article/4ef6758c-da30-5430-a0b1-93125a36b678,https://dealbook.nytimes.com/2010/03/04/s-e-c-charges-psychic-with-securities-fraud/,245,Business Day,2010-03-04T21:51:42+0000,Business,S.E.C. Charges Psychic With Securities Fraud,"Prosecutors say Sean David Morton, who called himself “America’s Prophet,” swindled investors out of $6 million with the promise that he could accurately predict market moves.",
nyt://article/b706ff6b-c5de-552b-8cef-455333050895,https://dealbook.nytimes.com/2010/01/25/for-richer-or-for-not-quite-as-rich/,691,Business Day,2010-01-25T07:40:29+0000,Business,For Richer or for … Not Quite as Rich,"The story of billionaire tycoon Peter M. Brant, is a tale of love and leverage gone wrong, a reversal of fortune that — like so many stories of our economic cratering — would have been hard to imagine a little more than a year ago.",
nyt://article/3dfbe42b-f6b5-5060-a331-79eab95ef539,https://dealbook.nytimes.com/2010/02/12/for-private-equity-i-p-o-exits-proves-elusive/,364,Business Day,2010-02-12T10:08:52+0000,Business,"For Private Equity, I.P.O. Exits Proves Elusive","If the board of New Look decides to shelve plans to bring the U.K. fashion retailer to market, it will mark the third time this week that private equity has seen its hopes for an exit dashed.",
nyt://article/c120fb7c-c353-5a0d-8e42-1ed808d0fbd2,https://mediadecoder.blogs.nytimes.com/2010/02/22/california-agency-expands-with-acquisitions/,268,Business Day,2010-02-22T22:48:04+0000,Media,California Agency Expands With Acquisitions,"The Phelps Group has acquired and absorbed two other agencies. One is Anita Santiago Advertising, specializing in campaigns aimed at Hispanic consumers, and the other is Copia Creative, specializing in branding, packaging and logo design.",
nyt://article/24d2ded6-2235-51d0-b0e4-da20b3257570,https://dealbook.nytimes.com/2010/01/27/dorseys-square-lassoes-roster-of-angels/,118,Business Day,2010-01-27T09:39:40+0000,Business,Dorsey’s Square Assembles Roster of Angels,"Jack Dorsey, the co-founder and chairman of Twitter, has rounded up an impressive list of angel investors for his latest venture Square, an on-the-go credit card payment platform.",
nyt://article/6b27216a-c107-5a6f-a184-fa64cec21f6b,https://dealbook.nytimes.com/2010/03/25/new-deutsche-executive-feels-the-love-from-g-e/,246,Business Day,2010-03-25T20:59:05+0000,Business,G.E.’s Love Note to New Deutsche Executive,"Investment banks love trumpeting big new hires, but Deutsche Bank took things a step further on Thursday when it announced John Utendahl, a trader turned relationship banker, would be joining the German bank as vice chairman.",
nyt://article/4d67e9ba-233b-5caa-8931-77a047aff20d,https://dealbook.nytimes.com/2010/03/15/with-financial-reform-bill-a-test-for-congress/,1154,Business Day,2010-03-15T06:37:00+0000,Business,"With Financial Reform Bill, a Test for Congress",Senate Democrats will press forward this week on legislation to overhaul the nation’s financial system in a critical test of whether Washington can pass reform.,
nyt://article/bf4b7efe-ba5b-5a7a-8eb0-774d0c2b1553,https://dealbook.nytimes.com/2010/03/31/e-u-approves-irish-bank-aid-but-opens-inquiry/,153,Business Day,2010-03-31T10:58:33+0000,Business,"Europe Approves Irish Bank Aid, But Opens Inquiry","The European Commission said Wednesday that, while it was approving the latest aid package for Anglo Irish Bank and Irish Nationwide Building Society, it would open an investigation into the total aid the lenders had received as well as the restructuring measures taken to address their weaknesses.",
